Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
Eform DB DRC_ 172.19.40.72,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,169.13 GB,133.7 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,24,1,16 hours,"172.19.40.72, fe80::250:56ff:feaa:dc22",guestToolsSupportedOld|10346,Running,109 MHz,30.32 GB,4,EformDBDRC4072,,422a61b3-e7be-a5fa-35bd-5d7f604294d5,,Enabled,Protected,Not Required, --,No,false,false
EForm_Migrasi_172.18.104.112,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,4218e860-cb5a-6930-6057-cd61e80cdda1,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
EJLOG DRC_172.19.40.125,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,6.91 TB,195.28 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),112 GB,16 MB,32,1,42 days,"172.19.40.125, fe80::250:56ff:fe98:6c64",guestToolsUnmanaged|10304,Running,43 MHz,5.7 GB,1,EJLOGDRC40125,,4218d87a-d52a-77aa-0db4-3d0bda98963c,,Enabled,Protected,Not Required, --,No,false,false
EJOL APP_172.19.54.154,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,188.14 GB,185.84 GB,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),38 GB,0 B,32,1,12 days,"172.19.54.154, fe80::250:56ff:feaa:31c9",guestToolsUnmanaged|10247,Running,7.99 GHz,10.71 GB,1,EJOLAPP54154,"Intel® ""Broadwell"" Generation",422a9d6c-e81d-81d3-9315-61016e71dd73,,Enabled,Protected,Not Required, --,No,false,false
Elasticsearch BRIMO Native (Data Node 02) Prod_172.18.65.71,Powered On,Normal,,172.19.148.45,TBN-COM-HP-CL04,6.28 TB,695.02 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,32,2,16 days,"172.19.65.71, fe80::250:56ff:feaa:7912",guestToolsUnmanaged|11269,Running,43 MHz,89.9 GB,1,ELASTICDATABRIMO6571,,422a4bb6-4803-ccf4-d7e7-179220108b0e,,Enabled,Protected,Not Required, --,No,false,false
EMS Portal KKD_172.19.40.76,Powered On,Normal,,172.19.148.44,TBN-COM-HP-CL04,1.51 TB,94.95 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,24,1,33 days,"172.19.40.76, fe80::250:56ff:feaa:f497",guestToolsCurrent|10358,Running,3.25 GHz,23.68 GB,2,EMSPortalKKD4076,,422ab07e-53fd-944b-21d0-12c76ddf698d,,Enabled,Protected,Not Required, --,No,false,false
EMS Portal KKD_172.19.40.76_SalahSetup,Powered Off,Normal,,172.19.148.49,TBN-COM-HP-CL05,2.09 TB,65.55 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),32 GB,0 B,16,1,0 second,,guestToolsCurrent|10358,Not running,0 Hz,0 B,0,,,422a1d72-982d-f6c9-e48f-a5ed6b17a356,,Enabled,N/A,Not Required, --,No,false,false
ESB Admin01_172.19.39.117,Powered On,Normal,,tbn-com-hb04.hci.bri.co.id,TBN-COM-HB-CL01,312.12 GB,42.48 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,7 days,"172.19.39.117, fe80::250:56ff:fe86:cb8f",guestToolsUnmanaged|10245,Running,21 MHz,10.79 GB,4,esb_admin01,"Intel® ""Broadwell"" Generation",420619e8-73ef-ab70-6fca-560c92e53636,,Enabled,Protected,Not Required, --,No,false,false
ESB Admin02_172.19.39.118,Powered On,Normal,,tbn-com-hb11.hci.bri.co.id,TBN-COM-HB-CL01,312.12 GB,44.84 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,33 days,"172.19.39.118, fe80::deac:97c4:1c31:6a51",guestToolsUnmanaged|10245,Running,20 MHz,9.38 GB,2,esb_admin02,"Intel® ""Broadwell"" Generation",4206f16a-d503-3ac5-f1b6-d9d9b071eb66,,Enabled,Protected,Not Required, --,No,false,false
ESB BRInterface BL01_172.19.39.105,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,332.12 GB,286.59 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,1,116 days,"172.19.39.105, fe80::250:56ff:fe86:c5d1",guestToolsUnmanaged|10245,Running,503 MHz,31.94 GB,13,esb_brinterfacebl01,"Intel® ""Broadwell"" Generation",42064b14-8091-5680-5b06-f90be727790a,,Enabled,Protected,Not Required, --,No,false,false
ESB BRInterface BL02_172.19.39.106,Powered On,Normal,,tbn-com-af07.hci.bri.co.id,TBN-COM-AF-CL01,332.12 GB,140.44 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,1,285 days,"172.19.39.106, fe80::250:56ff:fe86:f79e",guestToolsUnmanaged|10245,Running,356 MHz,19.73 GB,1,esb_brinterfacebl02,"Intel® ""Broadwell"" Generation",42065015-883e-1069-563d-ab91eed6b449,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Card Link PL01_172.19.39.111,Powered On,Normal,,tbn-com-af10.hci.bri.co.id,TBN-COM-AF-CL01,453.32 GB,453.32 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),36 GB,0 B,12,1,278 days,"172.19.39.111, fe80::250:56ff:fe86:cfa0",guestToolsUnmanaged|10245,Running,251 MHz,23.12 GB,2,esb_cardlinkpl01,"Intel® ""Broadwell"" Generation",4206ec92-b7e7-f5ba-08a8-bbd37e940d68,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Card Link PL02_172.19.39.112,Powered On,Normal,,tbn-com-af12.hci.bri.co.id,TBN-COM-AF-CL01,336.11 GB,67.16 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),36 GB,0 B,12,1,287 days,"172.19.39.112, fe80::250:56ff:fe86:e591",guestToolsUnmanaged|10245,Running,20 MHz,12.07 GB,1,esb_cardlinkpl02,"Intel® ""Broadwell"" Generation",42061e73-feec-1d75-663a-5e6eeb5bb228,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Core Banking PL01_172.19.39.109,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,316.12 GB,115.35 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,6,2,277 days,"172.19.39.109, 61.1.0.109, fe80::250:56ff:fe86:56df, fe80::250:56ff:fe98:58e9",guestToolsUnmanaged|10245,Running,356 MHz,11.24 GB,2,esb_corebankingpl01,"Intel® ""Broadwell"" Generation",4206d4a5-6b4e-1231-11e7-db3498fa3256,,Enabled,Protected,Not Required, --,No,false,false
ESB Core Banking PL02_172.19.39.110,Powered On,Normal,,tbn-com-hb09.hci.bri.co.id,TBN-COM-HB-CL01,316.12 GB,130.78 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,6,2,124 days,"172.19.39.110, 61.1.0.110, fe80::250:56ff:fe86:3cb0, fe80::250:56ff:fe98:4d05",guestToolsUnmanaged|10245,Running,398 MHz,9.09 GB,2,esb_corebankingpl02,"Intel® ""Broadwell"" Generation",42061a64-3a1a-1126-2dd2-23ca1103020e,,Enabled,Protected,Not Required, --,No,false,false
ESB DB DRC New_1_172.19.40.55,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,25.72 TB,8.24 TB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,24,1,15 days,172.19.40.55,guestToolsSupportedOld|10338,Running,1.84 GHz,125.91 GB,4,DBPRODDRC.esb.bri.co.id,,4218fb8a-a31d-e3ab-002c-500c0ea1c7b9,,Enabled,Protected,Not Required, --,No,false,false
ESB DB DRC New_2_172.19.40.54,Powered On,Normal,,172.19.148.48,TBN-COM-HP-CL05,25.72 TB,156.96 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,24,1,3 days,172.19.40.54,guestToolsSupportedOld|10338,Running,614 MHz,36.82 GB,1,DBPRODDRC.esb.bri.co.id,,4218d288-eccc-6ada-871a-4a067a783e68,,Enabled,Protected,Not Required, --,No,false,false
ESB DB DRC_ORI_172.19.40.53,Powered On,Normal,,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,47.83 TB,47.34 TB,Microsoft Windows Server 2016 (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,24,2,360 days,"172.19.40.53, 192.168.82.161",guestToolsCurrent|10338,Running,1.16 GHz,128.47 GB,1,DBPRODDRC.esb.bri.co.id,"Intel® ""Broadwell"" Generation",420b5fbb-ad58-dfb7-3ac4-ab155ba84d45,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB HTTP Gateway01_172.19.39.101,Powered On,Normal,,tbn-com-af08.hci.bri.co.id,TBN-COM-AF-CL01,316.11 GB,164.2 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,6,1,287 days,"172.19.39.101, fe80::8057:56d1:e281:7e44",guestToolsUnmanaged|10245,Running,335 MHz,12.55 GB,3,esb_httpgateway01,"Intel® ""Broadwell"" Generation",420645a2-71ab-28ce-66e4-a50f5d33ebcf,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB HTTP Gateway02_172.19.39.102,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,316.12 GB,132.2 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,6,1,287 days,"172.19.39.102, fe80::3e17:3558:49d5:3f85",guestToolsUnmanaged|10245,Running,440 MHz,11.76 GB,3,esb_httpgateway02,"Intel® ""Broadwell"" Generation",420631c6-d1f1-700c-cdba-6578f62152d7,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Other IS01_172.19.39.113,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,312.12 GB,78.21 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,187 days,"172.19.39.113, fe80::250:56ff:fe86:c260",guestToolsUnmanaged|10245,Running,41 MHz,8.3 GB,2,esb_otheris01,"Intel® ""Broadwell"" Generation",4206d160-fec6-4463-56df-dda883dbf672,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Other IS02_172.19.39.114,Powered On,Normal,,tbn-com-hb06.hci.bri.co.id,TBN-COM-HB-CL01,312.12 GB,41.62 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,42 days,,guestToolsUnmanaged|10245,Running,0 Hz,1.12 GB,1,esb_otheris02,"Intel® ""Broadwell"" Generation",4218e8b7-073c-0328-9101-77af4381716c,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Service Registry01_172.19.39.115,Powered On,Normal,,tbn-com-af05.hci.bri.co.id,TBN-COM-AF-CL01,312.09 GB,43.02 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,287 days,"172.19.39.115, fe80::250:56ff:fe98:5246",guestToolsUnmanaged|2147483647,Running,20 MHz,11.12 GB,4,esb_serviceregistry01,"Intel® ""Broadwell"" Generation",4206dd9e-63b0-95ad-15a0-c8bbc9edf319,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Service Registry02_172.19.39.116,Powered On,Normal,,tbn-com-af07.hci.bri.co.id,TBN-COM-AF-CL01,312.09 GB,41.58 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),12 GB,0 B,4,1,287 days,"172.19.39.116, fe80::250:56ff:fe86:4515",guestToolsUnmanaged|10245,Running,41 MHz,9.65 GB,2,esb_serviceregistry02,"Intel® ""Broadwell"" Generation",420645e1-4f91-8a72-7b58-cc84595ed2bd,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Terracota01_172.19.39.123,Powered On,Normal,,tbn-com-af06.hci.bri.co.id,TBN-COM-AF-CL01,1.48 TB,94.5 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),20 GB,0 B,8,1,75 days,"172.19.39.123, fe80::250:56ff:fe86:be7c",guestToolsUnmanaged|10245,Running,0 Hz,2.63 GB,1,esb_terracota01,"Intel® ""Broadwell"" Generation",4206bcfc-627d-61dc-0566-15ea949e86a6,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Terracota02_172.19.39.124,Powered On,Normal,,tbn-com-af05.hci.bri.co.id,TBN-COM-AF-CL01,1.48 TB,44.27 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),20 GB,0 B,8,1,287 days,"172.19.39.124, fe80::250:56ff:fe86:76fa",guestToolsUnmanaged|10245,Running,20 MHz,19.73 GB,1,esb_terracota02,"Intel® ""Broadwell"" Generation",4206aea6-a423-960b-c35d-220633a88c42,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
ESB Terracota03_172.19.39.125,Powered On,Normal,,tbn-com-af05.hci.bri.co.id,TBN-COM-AF-CL01,1.48 TB,37.25 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),20 GB,0 B,8,1,287 days,"172.19.39.125, fe80::250:56ff:fe86:7f64",guestToolsUnmanaged|10245,Running,0 Hz,19.41 GB,1,esb_terracota03,"Intel® ""Broadwell"" Generation",42065fc6-ff8c-94a6-56ee-48c946422790,,Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
EXPRESS11 44.85 (12),Powered On,Normal,,172.19.148.38,TBN-COM-HP-CL02,286.09 GB,286.09 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,136 days,,guestToolsNotInstalled|0,Not running,2.98 GHz,60 MB,1,,"Intel® ""Broadwell"" Generation",564d4a3a-71a7-1401-53a5-3ee1f4153d51,,Enabled,Protected,Not Required, --,No,false,false
EXPRESS12 44.46 (10),Powered On,Normal,,172.19.146.189,TBN-CSTGLNV-CL08,286.09 GB,286.09 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,86 minutes,,guestToolsNotInstalled|0,Not running,0 Hz,16.05 GB,1,,"Intel® ""Broadwell"" Generation",564d78d5-d2e5-e959-ce8d-fd6264ad35ea,,Enabled,Protected,Not Required, --,No,false,false
EXPRESS2_172.19.44.73,Powered Off,Normal,,172.19.146.187,TBN-CSTGLNV-CL07,286.25 GB,270.05 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,421857bb-dcbf-520f-828a-4c75eea8d0ac,,Enabled,N/A,Not Required, --,No,false,false
EXPRESS4_172.19.44.75,Powered On,Normal,,172.19.148.24,TBN-COM-HP-CL02,286.09 GB,286.09 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,136 days,,guestToolsNotInstalled|0,Not running,0 Hz,5.31 GB,1,,"Intel® ""Broadwell"" Generation",421889c4-be6b-8e91-5bdd-6f7c6ade5789,,Enabled,Protected,Not Required, --,No,false,false
EXPRESS5 44.76 (8)_sudahvreps,Powered Off,Normal,,172.19.146.168,TBN-CSTGLNV-CL11,286.22 GB,270.01 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,564d3012-2823-04f9-72fd-c438bc1456eb,,Enabled,N/A,Not Required, --,No,false,false
File Server Online Subsmission_172.18.42.40,Powered Off,Normal,,172.19.146.180,TBN-CSTGLNV-CL09,8.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,42189330-ecf6-8d4b-cb2c-a2bf3f39ebf8,,Enabled,N/A,Not Required, --,No,false,false
FILESRV1-CMS-DRC,Powered Off,Unknown,,172.19.146.116,TBN-CSTGLNV-CL03,224.25 GB,200 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),24 GB,0 B,24,1,0 second,,guestToolsSupportedOld|10249,Not running,0 Hz,0 B,0,FILESRV1-CMS-DRC,,564da574-46e9-0353-b838-025e0a52f841,,Enabled,N/A,Not Required, --,No,false,false
Fingerprint_TIK_126.2.0.152,Powered On,Warning,,172.19.147.246,TBN-CSTGHP-CL05,281.56 GB,144.86 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),8 GB,0 B,16,2,10 days,"126.2.0.152, fe80::250:56ff:fe98:a499",guestToolsCurrent|10346,Running,0 Hz,1.58 GB,1,fingerprint,"Intel® ""Haswell"" Generation",4218da16-f030-1ca5-59f5-e6f9d0f8f61e,,Enabled,Protected,Required, --,No,false,false
Fortify WebInspect_172.19.132.236,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,328.12 GB,161.51 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,16,1,3 days,"172.19.132.236, fe80::7813:b453:5d09:81ea",guestToolsSupportedOld|10346,Running,943 MHz,26.58 GB,1,FortifyWebInspect132236,,422a1169-3320-db6e-6508-326afffd8a93,,Enabled,Protected,Not Required, --,No,false,false
Fortify WebInspect_172.19.132.59,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,328.12 GB,154.21 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,16,1,3 days,"172.19.132.59, fe80::dd20:48b4:e15b:b55f",guestToolsSupportedOld|10346,Running,636 MHz,22.68 GB,1,FortifyWebInspect13259,,422a85a5-0a3d-f1aa-b0e2-7c106fcbcb23,,Enabled,Protected,Not Required, --,No,false,false
Fortify WebInspect_172.19.139.249,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,328.11 GB,156.8 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,16,1,3 days,,guestToolsSupportedOld|10346,Running,131 MHz,128.44 GB,1,FortifyWebInspect139249,,42187f30-7e3a-bf12-f300-e81d0425b78b,,Enabled,Protected,Not Required, --,No,false,false
Fortify WebInspect_172.19.97.242,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,1.04 TB,95.87 GB,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,8,1,3 days,"172.19.97.242, fe80::b146:98fa:6e69:3582",guestToolsSupportedOld|10346,Running,197 MHz,28.47 GB,1,FortifyWebInspect97242,,422ae6bb-dc71-78b3-4807-db482da6fd55,,Enabled,Protected,Not Required, --,No,false,false
Forwarder SWIFT NT CLIENT_172.18.45.81_NEWPROD,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,16.18 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,42189185-003b-e3f6-d5a8-104d0ce8fa7e,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
FP Server (INTI)_172.18.45.251,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,4.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),4 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,42182cb7-0ba2-5f82-036a-32030d09f488,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
FullCams Diklat-DRC,Powered On,Normal,,172.19.147.246,TBN-CSTGHP-CL05,536.09 GB,536.09 GB,Red Hat Enterprise Linux 5 (64-bit),ESX/ESXi 4.0 and later (VM version 7),16 GB,0 B,8,1,16 hours,,guestToolsCurrent|10346,Running,287 MHz,1.65 GB,1,fullcams-drc-diklat,"Intel® ""Haswell"" Generation",42180d55-9019-bcb9-72da-10d53d782fda,,Enabled,Protected,Not Required, --,No,false,false
GlusterKJT03_172.18.82.36,Powered Off,Normal,com.vmware.vcDr,172.19.146.185,TBN-CSTGLNV-CL14,16.69 GB,0 B,CentOS 4/5 or later (64-bit),ESXi 5.0 and later (VM version 8),16 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,4218284e-6a4e-5358-102f-ed2d1db7dff7,,Enabled,N/A,Not Required, --,No,false,false
Grafana SQL Server_172.18.65.179,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42187369-cfca-50b7-282a-855360a2ab1c,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
Grafana(OPL)_172.18.65.191,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb03.hci.bri.co.id,TBN-COM-HB-CL01,8.18 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,2,0,0 second,,,,0 Hz,0 B,0,,,42182d7e-cebc-a787-1e6c-c205c412a92c,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
guava_singapura_172.18.44.235,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,Microsoft Windows Server 2003 (32-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42182a9a-4aaa-4907-54a8-009491a220aa,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
H2H PPDPP_172.18.46.82,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,16.19 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,4218e44f-1ce6-e687-d256-c2542fc33fa0,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
H2HJAMSOSTEK-TBN,Powered On,Normal,,172.19.146.171,TBN-CSTGLNV-CL10,126.08 GB,126.08 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,1,1,198 days,,guestToolsNotInstalled|0,Not running,0 Hz,"1,003 MB",1,,"Intel® ""Broadwell"" Generation",564dd3a4-9719-0931-9842-829c9270edff,,Enabled,Protected,Not Required, --,No,false,false
H2HPertamina_DRC,Powered Off,Normal,,172.19.146.197,TBN-CSTGLNV-CL04,137.9 GB,136.72 GB,Microsoft Windows Server 2003 (32-bit),ESXi 6.7 and later (VM version 14),1 GB,0 B,1,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,42188c80-8a2b-2672-e9df-285d161c8063,,Enabled,N/A,Not Required, --,No,false,false
H2HWEBSERVICE_116.0.3.20,Powered Off,Unknown,,172.19.146.110,TBN-CSTGLNV-CL03,144.8 GB,144.8 GB,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,,,,,Enabled,N/A,Not Required, --,No,,false
HAProxy_Brilink_172.18.45.175,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,4218d367-7ac7-0679-9a1a-1b422bce2c3e,,Enabled,N/A,Not Required,"Noncompliant (Aug 27, 2021 8:08 AM)",No,false,false
HCIBench,Powered Off,Unknown,,172.19.146.112,TBN-CSTGLNV-CL06,224.11 GB,224.11 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),,0 B,,,0 second,,,,0 Hz,0 B,0,photon-HCIBench,,,"If you find a bug or have any difficulties of using this tool, please contact vsanperformance@vmware.com",Enabled,Protected,Not Required, --,No,,false
HCIBench_1.6.7,Powered On,Normal,,172.19.146.121,TBN-CSTGLNV-CL06,224.15 GB,224.15 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),8 GB,0 B,8,2,137 days,172.19.147.6,guestToolsUnmanaged|10277,Running,20 MHz,1.11 GB,1,photon-HCIBench,"Intel® ""Broadwell"" Generation",420bcebb-5096-fc8b-5eae-7a0e4843472e,"If you find a bug or have any difficulties of using this tool, please contact vsanperformance@vmware.com",Enabled,Protected,Not Required, --,No,false,false
HCIBench_1.6.8.7,Powered On,Normal,,172.19.146.121,TBN-CSTGLNV-CL06,224.14 GB,224.14 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),8 GB,0 B,8,2,186 days,172.19.147.5,guestToolsUnmanaged|10277,Running,20 MHz,1.16 GB,1,photon-HCIBench,"Intel® ""Broadwell"" Generation",420bb1de-2a12-a3e7-4434-5a71de7a4cf4,"If you find a bug or have any difficulties of using this tool, please contact vsanperformance@vmware.com",Enabled,Protected,Not Required, --,No,false,false
HCIBench_2.1,Powered On,Normal,,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,224.11 GB,24.63 GB,Other 3.x Linux (64-bit),ESXi 5.5 and later (VM version 10),8 GB,0 B,8,2,124 days,"192.168.2.1, 172.17.0.1, 172.19.147.250",guestToolsUnmanaged|10277,Running,63 MHz,7.76 GB,3,photon-HCIBench,"Intel® ""Broadwell"" Generation",4218e3d4-817a-c57d-24ef-6d3ef189dd6a,"If you find a bug or have any difficulties of using this tool, please post your comment to https://labs.vmware.com/flings/hcibench or contact vsanperformance@vmware.com.",Enabled,Protected,Not Required,"Compliant (Aug 27, 2021 8:08 AM)",No,false,false
