Name,State,Status,Managed By,Host,Cluster,Provisioned Space,Used Space,Guest OS,Compatibility,Memory Size,Reservation,CPUs,NICs,Uptime,IP Address,VMware Tools Version Status,"VMware Tools Running 
Status",Host CPU,Host Mem,Guest Mem - %,DNS Name,EVC Mode,UUID,Notes,Alarm Actions,HA Protection,Needs Consolidation,VM Storage Policies Compliance,Encryption,TPM,VBS
DB Portal Developers_172.18.40.95,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.19 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42186581-e9d8-82cc-6c43-59c5c275ca24,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
DB Push Notif Brimo DRC_172.19.40.66,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,536.09 GB,70.19 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,16 MB,16,1,12 days,"172.19.40.66, fe80::250:56ff:feaa:c68f",guestToolsUnmanaged|10304,Running,21 MHz,3.92 GB,1,DBPushNotifBrimoDRC4066,,422ad50d-ac8f-6a35-4046-9ca4f8d7919d,,Enabled,Protected,Not Required, --,No,false,false
DB QR SLAVE DRC_INF1015,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,516.11 GB,21.11 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,16,1,1 days,"172.19.40.86, fe80::250:56ff:fe98:8f7e",guestToolsUnmanaged|10304,Running,21 MHz,2.66 GB,1,DBQRSLAVE4086,,42184aed-16cf-5200-1794-dcd0500e13ce,,Enabled,Protected,Not Required, --,No,false,false
DB QR SLAVE_INF1015,Powered Off,Normal,,172.19.148.49,TBN-COM-HP-CL05,516.22 GB,3.98 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,16,1,0 second,,guestToolsSupportedOld|10304,Not running,0 Hz,0 B,0,,,422a931d-d886-bce1-b1af-ec031e0f5d8f,,Enabled,N/A,Not Required, --,No,false,false
DB QRIS_172.19.41.48,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,316.1 GB,25.93 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,12,1,79 days,"172.19.41.48, fe80::250:56ff:feaa:de97",guestToolsUnmanaged|10304,Running,65 MHz,9.59 GB,2,DBQRIS4148,,422a38c0-bd47-03d7-e826-1690e42f0637,,Enabled,Protected,Not Required, --,No,false,false
DB Registrasi Brimo DC_172.18.141.160,Powered Off,Normal,,172.19.148.33,TBN-COM-HP-CL05,836.2 GB,23.16 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,16 MB,16,1,0 second,,guestToolsSupportedOld|10304,Not running,0 Hz,0 B,0,,,422ad5d8-5187-57b2-280d-e9a05841f1ae,,Enabled,N/A,Not Required, --,No,false,false
DB Registrasi Brimo DRC_172.19.40.35,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,836.11 GB,40.17 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,16,1,5 days,"172.19.40.35, fe80::250:56ff:fe98:b47",guestToolsUnmanaged|10304,Running,43 MHz,3.32 GB,1,DBRegistrasiBrimoDRC_4035,,4218d2b3-3a1e-81a7-4e84-2debe8cf870f,,Enabled,Protected,Not Required, --,No,false,false
DB REKON ATM DRC_172.19.40.74,Powered On,Normal,,172.19.148.34,TBN-COM-HP-CL05,4 TB,144.84 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),96 GB,0 B,24,1,10 days,"172.19.40.74, fe80::250:56ff:feaa:130e",guestToolsUnmanaged|10247,Running,21 MHz,3.44 GB,1,DBREKONATM4074,,422a644b-8639-96aa-e443-9372f2a278ce,,Enabled,Protected,Not Required, --,No,false,false
DB REKON_172.18.41.122,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,64.21 GB,0 B,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.5 and later (VM version 13),64 GB,0 B,16,0,0 second,,,Not running,0 Hz,0 B,0,,,4218abed-7790-6eae-1ac1-77fa6c39bcfa,,Enabled,N/A,Not Required, --,No,false,false
DB REKON_172.18.41.145,Powered Off,Normal,com.vmware.vcDr,172.19.146.155,TBN-CSTGLNV-CL14,32.19 GB,0 B,Microsoft Windows Server 2016 or later (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,8,0,0 second,,,Not running,0 Hz,0 B,0,,,4218abc5-b1c6-ebf2-0155-413386e3c653,,Enabled,N/A,Not Required, --,No,false,false
DB RKF_172.19.40.80,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,1.3 TB,23.8 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,16 MB,16,1,2 days,"172.19.40.80, fe80::250:56ff:feaa:9b21",guestToolsUnmanaged|10304,Running,21 MHz,2.79 GB,1,DBRKF4080,,422aa954-0036-5f9c-a6fc-876f8746f905,,Enabled,Protected,Not Required, --,No,false,false
DB Sanhok BRIMO DRC_INF1015,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,3.14 TB,789.48 GB,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,32,1,1 days,"172.19.40.87, fe80::cd9a:3d78:6187:799, fe80::d910:91e4:62e6:f4ae, fe80::9159:456a:d440:7f0c",guestToolsUnmanaged|10346,Running,43 MHz,7.99 GB,1,dbsanhokbrimodrc4087,,422a6a38-c85e-6e48-1cdc-6a9c36ec45fa,,Enabled,Protected,Not Required, --,No,false,false
DB Sipobri_172.19.41.75,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,152.09 GB,152.09 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),16 GB,0 B,24,1,3 days,,guestToolsNotInstalled|0,Not running,21 MHz,8.74 GB,1,,,422a8329-3562-eed6-3244-710999545209,,Enabled,Protected,Not Required, --,No,false,false
DB Sivabri_172.19.40.81,Powered On,Normal,,172.19.148.50,TBN-COM-HP-CL05,1.14 TB,153.19 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,2 days,"172.19.40.81, fe80::250:56ff:feaa:f9d0",guestToolsUnmanaged|10247,Running,109 MHz,7 GB,7,DBSivabri4081,,422a9590-64e3-f84c-3fba-3087f3b11215,pakai kernel 4.4.0-81,Enabled,Protected,Not Required, --,No,false,false
DB Source Code ADLM (Clone 172.18.45.13)_172.18.40.241,Powered Off,Normal,,172.19.146.185,TBN-CSTGLNV-CL14,8.18 GB,0 B,Red Hat Enterprise Linux 7 (64-bit),ESXi 6.5 and later (VM version 13),8 GB,0 B,4,0,0 second,,,Not running,0 Hz,0 B,0,,,421867a4-c0a5-06dc-edf9-176bd317215e,,Enabled,N/A,Not Required, --,No,false,false
DB SPAN GTI (1.0.0.222),Powered Off,Unknown,,tbn-com-hb05.hci.bri.co.id,TBN-COM-HB-CL01,48.21 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,,,,0 Hz,0 B,0,,,,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,,false
DB STR CTR DRC_172.19.41.33,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,1.16 TB,146.85 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,48 days,"172.19.41.33, fe80::250:56ff:fe98:dca7",guestToolsUnmanaged|10247,Running,21 MHz,15.92 GB,1,DBSTRCTRDRC4133,,422a48fc-e8e2-4799-17c4-61d9794c8743,,Enabled,Protected,Not Required, --,No,false,false
DB Swift Portal DRC_172.19.40.108,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,136.16 GB,127.33 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),8 GB,0 B,24,1,79 days,172.19.40.108,guestToolsCurrent|10358,Running,87 MHz,7.14 GB,12,DBSwiftPortalDRC40108,,422aaf8a-1fbb-1bde-5680-bde1e3f6b6bf,,Enabled,Protected,Not Required, --,No,false,false
DB SwiftAdapter_172.18.141.27,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,20.19 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.5 and later (VM version 13),20 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42189ee0-4d4d-cad7-3a08-f0086dbf6d3f,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
DB Teman Simpedes DRC_172.19.41.43,Powered On,Normal,,172.19.148.49,TBN-COM-HP-CL05,516.09 GB,93.36 GB,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),16 GB,0 B,4,2,46 days,"172.19.41.43, fe80::20c:29ff:fe38:38c",guestToolsUnmanaged|10247,Running,0 Hz,13.5 GB,1,DBTemanSimpedesDRC4143,"Intel® ""Broadwell"" Generation",564deee4-491f-0bbc-4435-c2206838038c,,Enabled,Protected,Not Required, --,No,false,false
DB TPS DRC_172.19.41.47,Powered On,Normal,,172.19.148.47,TBN-COM-HP-CL05,608.44 GB,242.5 GB,Ubuntu Linux (64-bit),ESXi 6.7 Update 2 and later (VM version 15),64 GB,0 B,64,1,79 days,"172.19.41.47, fe80::250:56ff:feaa:da09",guestToolsSupportedOld|10346,Running,219 MHz,10.83 GB,2,DBTPSDRC4147,,422aa72e-3f12-99c1-d6b3-5a7eda4e1cf3,,Enabled,Protected,Not Required, --,No,false,false
DB WS Don (prod)_172.18.40.164,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,16.19 GB,0 B,CentOS 7 (64-bit),ESXi 6.5 and later (VM version 13),16 GB,0 B,8,0,0 second,,,,0 Hz,0 B,0,,,42181562-30ed-f152-34b4-570943b79321,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
db-brcs-tbn,Powered On,Normal,,172.19.147.227,TBN-CSTGHP-CL04,1.5 TB,91.05 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),64 GB,0 B,8,1,155 days,,guestToolsNotInstalled|0,Not running,0 Hz,1.93 GB,1,,"Intel® ""Haswell"" Generation",42180894-b874-fb6e-e7b5-6bd49dd549eb,,Enabled,Protected,Not Required, --,No,false,false
DB-BRITAMA-BIS,Powered On,Normal,,172.19.148.37,TBN-COM-HP-CL01,1.67 TB,327.18 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),31.87 GB,0 B,12,1,30 days,,guestToolsNotInstalled|0,Not running,987 MHz,32.02 GB,2,,,4218128b-e361-168c-2d2a-a64b62102c6d,,Enabled,Protected,Not Required, --,No,false,false
DB-CIPS,Powered On,Normal,,172.19.148.36,TBN-COM-HP-CL01,524.96 GB,453.78 GB,Microsoft Windows Server 2003 (32-bit),ESX/ESXi 4.0 and later (VM version 7),15.73 GB,0 B,8,1,30 days,,guestToolsNotInstalled|0,Not running,3.01 GHz,15.83 GB,1,,"Intel® ""Broadwell"" Generation",564d6006-d5bd-4924-f563-18ba514886b1,,Enabled,Protected,Not Required, --,No,false,false
DB-CSS_172.19.41.23,Powered On,Normal,,172.19.148.37,TBN-COM-HP-CL01,1.7 TB,91.76 GB,Microsoft Windows Server 2012 (64-bit),ESXi 6.0 and later (VM version 11),63.88 GB,0 B,16,1,30 days,,guestToolsNotInstalled|0,Not running,1.25 GHz,30.42 GB,3,,,42186fa6-e803-8460-e8eb-58b822a45ef5,,Enabled,Protected,Not Required, --,No,false,false
DB-H2H,Powered On,Normal,,172.19.148.36,TBN-COM-HP-CL01,1.67 TB,1.37 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),31.87 GB,0 B,12,1,79 days,,guestToolsNotInstalled|0,Not running,1.03 GHz,19.57 GB,3,,,4218a626-b991-65d1-0d92-d9feeab9e224,,Enabled,Protected,Not Required, --,No,false,false
DB-IB-GTI_172.21.20.71,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,128.22 GB,0 B,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),128 GB,0 B,24,0,0 second,,,,0 Hz,0 B,0,,,421847cb-78e0-7fff-4454-514568c0624d,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
db-mocash-tbn,Powered On,Normal,,172.19.148.23,TBN-COM-HP-CL01,932.06 GB,372.55 GB,Ubuntu Linux (64-bit),ESXi 6.0 and later (VM version 11),31.96 GB,0 B,8,1,79 days,,guestToolsNotInstalled|0,Not running,2.98 GHz,84 MB,1,,,564d89a7-ae7e-2658-02d3-8457e075911e,,Enabled,Protected,Not Required, --,No,false,false
DB-Mon_MySQL_172.18.40.123_NEW,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,8.69 GB,0 B,Ubuntu Linux (64-bit),ESXi 5.0 and later (VM version 8),8 GB,0 B,4,0,0 second,,,,0 Hz,0 B,0,,,421870dc-c387-b6bc-1063-62bd22b83682,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
DB-PKP2_172.19.41.203,Powered Off,Normal,,172.19.148.23,TBN-COM-HP-CL01,1.58 TB,27.86 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,0 second,,guestToolsSupportedOld|10249,Not running,0 Hz,0 B,0,WIN-IN2VOETUHOQ,,4218ce7b-f0e6-70b3-ec18-27e68b512349,"Win Server 2008 R2 Enterprise SP1 x64
========================
Disk C : 200 GB
Mem : 16 GB
CPU : 2x4

Include:
1. Setting NTP
2. McAfee
3. Zabbix Agent",Enabled,N/A,Not Required, --,No,false,false
DB-SPAN_64.0.0.222_sudahrubrik,Powered Off,Normal,,172.19.148.35,TBN-COM-HP-CL01,1.58 TB,1.56 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,8,1,0 second,,guestToolsSupportedOld|10249,Not running,0 Hz,0 B,0,WIN-IN2VOETUHOQ,,4218f22d-ad0e-3b4a-1c59-92ba8fb34d00,"Win Server 2008 R2 Enterprise SP1 x64
========================
Disk C : 200 GB
Mem : 16 GB
CPU : 2x4

Include:
1. Setting NTP
2. McAfee
3. Zabbix Agent",Enabled,N/A,Not Required, --,No,false,false
DB-TIMORLESTE,Powered On,Normal,,172.19.146.188,TBN-CSTGLNV-CL08,1.12 TB,1.12 TB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),31.87 GB,0 B,6,1,174 days,,guestToolsNotInstalled|0,Not running,314 MHz,31.43 GB,1,,"Intel® ""Broadwell"" Generation",42182d84-a20a-94b4-75f3-69b5081dcbf1,,Enabled,Protected,Not Required, --,No,false,false
DB_BRITA,Powered Off,Unknown,,172.19.146.109,TBN-CSTGLNV-CL03,224.44 MB,0 B,Microsoft Windows Server 2003 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,DB_BRITA,,,,Enabled,Protected,Not Required, --,No,,false
DB_BRS_172.18.40.104,Powered Off,Unknown,com.vmware.vcDr,tbn-com-hb02.hci.bri.co.id,TBN-COM-HB-CL01,32.2 GB,0 B,Microsoft Windows Server 2016 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,12,0,0 second,,,,0 Hz,0 B,0,,,421895a2-3d55-dc28-b67d-6eb9859779fc,,Enabled,N/A,Not Required,"Noncompliant (Jul 21, 2021 12:08 AM)",No,false,false
DB_Remitence_172.21.56.60,Powered Off,Unknown,,172.19.146.119,TBN-CSTGLNV-CL05,212.75 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.7 and later (VM version 14),,0 B,,,0 second,"169.254.49.123, 172.21.156.60, fe80::2566:be7c:1050:317b",,,0 Hz,0 B,0,DBREMMITANCE,,,,Enabled,N/A,Not Required, --,No,,false
DBA Database DORC Replikasi DRC_172.19.40.59,Powered On,Normal,,172.19.148.33,TBN-COM-HP-CL05,564.16 GB,79.23 GB,Ubuntu Linux (64-bit),ESXi 6.7 and later (VM version 14),64 GB,0 B,32,1,79 days,"172.19.40.59, fe80::250:56ff:fe98:3fb",guestToolsUnmanaged|11269,Running,175 MHz,9.24 GB,1,DBDORC4059,,4218d568-37e5-2c7c-ecb9-8793d9b562a0,,Enabled,Protected,Not Required, --,No,false,false
DBBRIEFX-TBN,Powered Off,Unknown,,172.19.146.108,TBN-CSTGLNV-CL03,232.87 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,"172.19.41.157, fe80::30ff:d9a8:261f:76ce",,,0 Hz,0 B,0,WIN-AIGD1352IQV,,,,Enabled,Protected,Not Required, --,No,,false
DBBRIFASTDR_64.0.0.61,Powered Off,Unknown,,172.19.146.178,TBN-CSTGLNV-CL09,224.82 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,WIN-IN2VOETUHOQ,,,"Win Server 2008 R2 Enterprise SP1 x64
========================
Disk C : 200 GB
Mem : 16 GB
CPU : 2x4

Include:
1. Setting NTP
2. McAfee
3. Zabbix Agent",Enabled,Protected,Not Required, --,No,,false
DBEBANKDRC01,Powered Off,Unknown,,172.19.146.126,TBN-CSTGLNV-CL04,240.92 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,DBEBANKDRC01.webebankdrc.bri.co.id,,,,Enabled,Protected,Not Required, --,No,,false
DBEBANKDRC02,Powered Off,Alert,,172.19.146.197,TBN-CSTGLNV-CL04,732.71 GB,133.11 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10338,Not running,0 Hz,0 B,0,DBEBANKDRC02.webebankdrc.bri.co.id,,564d9853-7890-b405-1a29-c4d154607c49,,Enabled,Not protected,Not Required, --,No,false,false
DBEBANKDRC03,Powered On,Normal,,172.19.146.115,TBN-CSTGLNV-CL05,732.11 GB,158.5 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,114 days,"61.1.0.22, 172.19.31.80, fe80::5950:9a21:8201:ecdf",guestToolsSupportedOld|10279,Running,839 MHz,28.01 GB,1,DBEBANKDRC03.webebankdrc.bri.co.id,"Intel® ""Broadwell"" Generation",564d11e4-b830-38d2-0088-08bccc17b95d,,Enabled,Protected,Not Required, --,No,false,false
DBEBANKDRC04,Powered Off,Normal,,172.19.146.148,TBN-CSTGLNV-CL05,732.24 GB,153.3 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10279,Not running,0 Hz,0 B,0,DBEBANKDRC04.webebankdrc.bri.co.id,,564d0a3e-5cfb-86ed-9e2b-d8acae9db44c,,Enabled,N/A,Not Required, --,No,false,false
DBEBANKDRC05,Powered On,Normal,,172.19.146.117,TBN-CSTGLNV-CL02,732.24 GB,208.74 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,112 days,"61.1.0.24, 172.19.31.82, fe80::31f5:89e0:e0be:8161",guestToolsSupportedOld|10279,Running,83 MHz,24.68 GB,4,DBEBANKDRC05.webebankdrc.bri.co.id,"Intel® ""Broadwell"" Generation",564d5d74-2412-8c59-e185-d6d72d8d3d54,,Enabled,Protected,Not Required, --,No,false,false
DBEBANKDRC06,Powered On,Normal,,172.19.146.125,TBN-CSTGLNV-CL02,732.26 GB,200.42 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,126 days,"61.1.0.25, 172.19.31.83, fe80::1b4:42f7:d19a:8bb5",guestToolsSupportedOld|10279,Running,83 MHz,27.98 GB,1,DBEBANKDRC06.webebankdrc.bri.co.id,"Intel® ""Broadwell"" Generation",564d6989-035b-eac8-aea4-414965b706c2,,Enabled,Protected,Not Required, --,No,false,false
DBEBANKDRC07,Powered Off,Alert,,172.19.146.197,TBN-CSTGLNV-CL04,732.24 GB,185.14 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10279,Not running,0 Hz,0 B,0,DBEBANKDRC07.webebankdrc.bri.co.id,,564d2045-b732-0247-2352-b6440a0e8c28,,Enabled,Not protected,Not Required, --,No,false,false
DBEBANKDRC08,Powered Off,Unknown,,172.19.146.197,TBN-CSTGLNV-CL04,0 B,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,"172.19.31.85, 172.19.31.85",,,0 Hz,0 B,0,DBEBANKDRC08.webebankdrc.bri.co.id,,,,Enabled,Protected,Not Required, --,No,,false
DBEBANKDRC09,Powered Off,Unknown,,172.19.146.125,TBN-CSTGLNV-CL02,240.92 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,"172.19.31.86, 172.19.31.86",,,0 Hz,0 B,0,DBEBANKDRC09.webebankdrc.bri.co.id,,,,Enabled,N/A,Not Required, --,No,,false
DBEBANKDRC10,Powered Off,Unknown,,172.19.146.117,TBN-CSTGLNV-CL02,240.92 MB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),,0 B,,,0 second,"172.19.31.87, 172.19.31.87",,,0 Hz,0 B,0,DBEBANKDRC10.webebankdrc.bri.co.id,,,,Enabled,N/A,Not Required, --,No,,false
DBEBANKDRC11,Powered Off,Normal,,172.19.146.197,TBN-CSTGLNV-CL04,732.24 GB,130.69 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10279,Not running,0 Hz,0 B,0,DBEBANKDRC11.webebankdrc.bri.co.id,,564d484e-5d29-eb7f-5658-2246e855a47f,,Enabled,N/A,Not Required, --,No,false,false
DBEBANKDRC12,Powered Off,Alert,,172.19.146.195,TBN-CSTGLNV-CL04,732.24 GB,158.12 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10279,Not running,0 Hz,0 B,0,DBEBANKDRC12.webebankdrc.bri.co.id,,564d0178-715e-4c90-d31b-e314d779a621,,Enabled,Not protected,Not Required, --,No,false,false
DBEBANKDRC13,Powered Off,Normal,,172.19.146.195,TBN-CSTGLNV-CL04,732.24 GB,174.21 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,16,2,0 second,,guestToolsSupportedOld|10279,Not running,0 Hz,0 B,0,DBEBANKDRC13.webebankdrc.bri.co.id,,564d4754-b6a1-3fb1-8b4e-938e662bf0d2,,Enabled,N/A,Not Required, --,No,false,false
DBEBANKSQL09_172.18.31.86,Powered Off,Normal,,172.19.148.46,TBN-COM-HP-CL04,996.27 GB,561.26 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),96 GB,0 B,32,3,0 second,,guestToolsSupportedOld|10346,Not running,0 Hz,0 B,0,EBANKSQL09.webebankgti.bri.co.id,,4236c510-7372-de27-4130-c56a859db007,,Enabled,N/A,Not Required, --,No,false,false
DBEBANKSQL09_172.18.31.86_disable_vlan 07/04/202,Powered Off,Normal,,172.19.148.28,TBN-COM-HP-CL03,996.27 GB,560.39 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),96 GB,0 B,32,3,0 second,"169.254.106.217, 192.168.53.117, 172.19.31.86, 169.254.135.50, 172.24.31.86",guestToolsSupportedOld|10346,Not running,0 Hz,0 B,0,EBANKSQL09.webebankgti.bri.co.id,,4236c510-7372-de27-4130-c56a859db007,,Enabled,N/A,Not Required, --,No,false,false
DBEBANKSQL13_172.18.31.77,Powered On,Normal,,tbn-com-hb12.hci.bri.co.id,TBN-COM-HB-CL01,984.3 GB,906.6 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),96 GB,0 B,32,1,188 days,172.19.31.77,guestToolsSupportedNew|10346,Running,839 MHz,96.4 GB,5,EBANKSQL13.webebankgti.bri.co.id,"Intel® ""Broadwell"" Generation",564d6517-8a77-93d2-9816-fd5b91687f6c,,Enabled,Protected,Not Required, --,No,false,false
DBEBANKSQL_172.18.31.113_SINGLEIP,Powered Off,Normal,,172.19.146.176,TBN-CSTGLNV-CL09,32.22 GB,0 B,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.5 and later (VM version 13),32 GB,0 B,24,0,0 second,,,Not running,0 Hz,0 B,0,,,42180bd9-c9e7-d689-5183-8f14d2c0a40f,,Enabled,N/A,Not Required, --,No,false,false
dboms-addons-tbn,Powered Off,Unknown,,172.19.146.108,TBN-CSTGLNV-CL03,216.39 MB,0 B,Microsoft Windows Server 2012 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,"172.19.41.158, fe80::e9cd:e3d5:ebc7:2c80",,,0 Hz,0 B,0,WIN-TF2C8H1R9EH,,,,Enabled,Protected,Not Required, --,No,,false
DBPOOL-PSI_172.21.20.17_sudahvreps,Powered Off,Normal,,172.19.148.37,TBN-COM-HP-CL01,836.46 GB,379.53 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),16 GB,0 B,24,1,0 second,,guestToolsNotInstalled|0,Not running,0 Hz,0 B,0,,,4218fabb-4c87-0ef8-2b27-2dceb1e334ee,,Enabled,N/A,Not Required, --,No,false,false
DBPOOLPSR-DIKLAT,Powered Off,Unknown,,172.19.146.148,TBN-CSTGLNV-CL05,467.13 GB,467.13 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),,0 B,,,0 second,,,,0 Hz,0 B,0,WIN-IN2VOETUHOQ,,,"Win Server 2008 R2 Enterprise SP1 x64
========================
Disk C : 200 GB
Mem : 16 GB
CPU : 2x4

Include:
1. Setting NTP
2. McAfee
3. Zabbix Agent",Enabled,N/A,Not Required, --,No,,false
DBPORTALSSODIKLAT_172.19.133.223,Powered On,Alert,,172.19.146.187,TBN-CSTGLNV-CL07,142.3 GB,142.3 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),7 GB,0 B,4,1,113 days,,guestToolsNotInstalled|0,Not running,83 MHz,7.06 GB,3,,"Intel® ""Broadwell"" Generation",42181429-05ee-d3e9-0d0a-13c6dc9ab0a1,,Enabled,Not protected,Not Required, --,No,false,false
DBPORTALSSODIKLAT_172.19.133.223_1,Powered On,Normal,,172.19.147.187,TBN-CSTGHP-CL05,143.09 GB,143.09 GB,Microsoft Windows Server 2008 R2 (64-bit),ESXi 6.0 and later (VM version 11),7 GB,0 B,4,1,63 days,,guestToolsNotInstalled|0,Not running,695 MHz,5.72 GB,11,,"Intel® ""Haswell"" Generation",421852e2-64d1-9475-4624-08bfe3dc2755,,Enabled,Protected,Not Required, --,No,false,false
